Date,pihClose,pihVolume,vnetClose,vnetVolume,twouClose,twouVolume,abilClose,abilVolume,xlrnClose,xlrnVolume,acrxClose,acrxVolume,akaoClose,akaoVolume,acrsClose,acrsVolume,admsClose,admsVolume,adapClose,adapVolume,adusClose,adusVolume,iotsClose,iotsVolume,adroClose,adroVolume,aeriClose,aeriVolume,afmdClose,afmdVolume,agrxClose,agrxVolume,agioClose,agioVolume,agncClose,agncVolume,agfsClose,agfsVolume,agfswClose,agfswVolume,aimtClose,aimtVolume,akbaClose,akbaVolume,akerClose,akerVolume,alrmClose,alrmVolume,aldrClose,aldrVolume
2011-07-19,,,14.24,66490.0,,,,,,,4.48,100.0,,,,,,,,,6.1,27620.0,,,,,,,,,,,,,12.389000000000001,7771643,,,,,,,,,,,,,,
2011-07-20,,,13.99,440178.0,,,,,,,4.5,3900.0,,,,,,,,,6.1,15772.0,,,,,,,,,,,,,12.519,5433021,,,,,,,,,,,,,,
2011-07-21,,,13.95,155728.0,,,,,,,4.4,6312.0,,,,,,,,,6.08,23039.0,,,,,,,,,,,,,12.460999999999999,11286301,,,,,,,,,,,,,,
2011-07-22,,,13.69,300191.0,,,,,,,4.38,46818.0,,,,,,,,,6.05,6740.0,,,,,,,,,,,,,12.515,6921364,,,,,,,,,,,,,,
2011-07-25,,,13.62,152141.0,,,,,,,4.32,7780.0,,,,,,,,,6.08,27211.0,,,,,,,,,,,,,12.185,22937508,,,,,,,,,,,,,,
2011-07-26,,,13.47,41143.0,,,,,,,4.18,9900.0,,,,,,,,,5.92,53533.0,,,,,,,,,,,,,12.218,18037340,,,,,,,,,,,,,,
2011-07-27,,,13.05,193036.0,,,,,,,3.97,30200.0,,,,,,,,,5.8,56634.0,,,,,,,,,,,,,11.972999999999999,18773269,,,,,,,,,,,,,,
2011-07-28,,,12.9,83816.0,,,,,,,3.99,6740.0,,,,,,,,,5.79,36864.0,,,,,,,,,,,,,11.948,16330171,,,,,,,,,,,,,,
2011-07-29,,,13.15,83661.0,,,,,,,4.1,9956.0,,,,,,,,,5.83,23727.0,,,,,,,,,,,,,11.775,50208803,,,,,,,,,,,,,,
2011-08-01,,,13.53,202977.0,,,,,,,4.15,1529.0,,,,,,,,,5.56,72432.0,,,,,,,,,,,,,12.244000000000002,26301754,,,,,,,,,,,,,,
2011-08-02,,,13.51,311881.0,,,,,,,3.95,1300.0,,,,,,,,,5.52,15170.0,,,,,,,,,,,,,12.015,12751179,,,,,,,,,,,,,,
2011-08-03,,,13.24,80040.0,,,,,,,4.01,1300.0,,,,,,,,,5.44,25994.0,,,,,,,,,,,,,12.273,17918337,,,,,,,,,,,,,,
2011-08-04,,,13.23,577120.0,,,,,,,3.9,600.0,,,,,,,,,5.0,47232.0,,,,,,,,,,,,,11.875,19550717,,,,,,,,,,,,,,
2011-08-05,,,12.35,378039.0,,,,,,,4.01,2200.0,,,,,,,,,4.5,103880.0,,,,,,,,,,,,,11.958,20240357,,,,,,,,,,,,,,
2011-08-08,,,10.35,528555.0,,,,,,,3.78,10200.0,,,,,,,,,4.1,61376.0,,,,,,,,,,,,,11.274000000000001,33392818,,,,,,,,,,,,,,
2011-08-09,,,11.33,306389.0,,,,,,,3.45,4930.0,,,,,,,,,4.2,37288.0,,,,,,,,,,,,,12.557,33187993,,,,,,,,,,,,,,
2011-08-10,,,11.45,111173.0,,,,,,,3.6,6970.0,,,,,,,,,4.4,20748.0,,,,,,,,,,,,,11.982000000000001,30766272,,,,,,,,,,,,,,
2011-08-11,,,12.87,249204.0,,,,,,,3.7,4100.0,,,,,,,,,4.55,12009.0,,,,,,,,,,,,,12.128,22847349,,,,,,,,,,,,,,
2011-08-12,,,12.29,37049.0,,,,,,,3.7,9113.0,,,,,,,,,4.7,11187.0,,,,,,,,,,,,,12.276,15976285,,,,,,,,,,,,,,
2011-08-15,,,12.13,126099.0,,,,,,,3.57,3900.0,,,,,,,,,4.75,38059.0,,,,,,,,,,,,,12.529000000000002,12217055,,,,,,,,,,,,,,
2011-08-16,,,11.74,142262.0,,,,,,,3.49,100.0,,,,,,,,,4.75,12230.0,,,,,,,,,,,,,12.542,12548995,,,,,,,,,,,,,,
2011-08-17,,,11.19,38957.0,,,,,,,3.52,450.0,,,,,,,,,4.71,10071.0,,,,,,,,,,,,,12.636,10655309,,,,,,,,,,,,,,
2011-08-18,,,10.36,147165.0,,,,,,,,,,,,,,,,,4.63,22589.0,,,,,,,,,,,,,12.349,16650617,,,,,,,,,,,,,,
2011-08-19,,,10.3,255515.0,,,,,,,3.45,400.0,,,,,,,,,4.5,18296.0,,,,,,,,,,,,,12.065,16414402,,,,,,,,,,,,,,
2011-08-22,,,10.55,96191.0,,,,,,,2.9,17529.0,,,,,,,,,4.75,21150.0,,,,,,,,,,,,,12.075999999999999,11889446,,,,,,,,,,,,,,
2011-08-23,,,11.61,120560.0,,,,,,,3.0,3650.0,,,,,,,,,4.73,3011.0,,,,,,,,,,,,,12.205,12128584,,,,,,,,,,,,,,
2011-08-24,,,11.23,40560.0,,,,,,,3.11,4000.0,,,,,,,,,4.75,2100.0,,,,,,,,,,,,,12.069,17764737,,,,,,,,,,,,,,
2011-08-25,,,11.1,89528.0,,,,,,,3.11,1900.0,,,,,,,,,4.74,6616.0,,,,,,,,,,,,,11.707,24728603,,,,,,,,,,,,,,
2011-08-26,,,10.96,83780.0,,,,,,,3.11,300.0,,,,,,,,,4.75,5824.0,,,,,,,,,,,,,11.835999999999999,15749641,,,,,,,,,,,,,,
2011-08-29,,,11.79,255894.0,,,,,,,3.24,1587.0,,,,,,,,,4.66,14883.0,,,,,,,,,,,,,12.062000000000001,10161679,,,,,,,,,,,,,,
2011-08-30,,,11.45,429634.0,,,,,,,3.12,1600.0,,,,,,,,,4.82,23963.0,,,,,,,,,,,,,12.124,13071569,,,,,,,,,,,,,,
2011-08-31,,,12.02,314796.0,,,,,,,3.4,7492.0,,,,,,,,,5.01,65643.0,,,,,,,,,,,,,12.020999999999999,21599322,,,,,,,,,,,,,,
2011-09-01,,,11.46,46633.0,,,,,,,3.1,11049.0,,,,,,,,,4.99,25658.0,,,,,,,,,,,,,11.675,30209080,,,,,,,,,,,,,,
2011-09-02,,,10.78,107190.0,,,,,,,,,,,,,,,,,4.95,13474.0,,,,,,,,,,,,,11.498,16966829,,,,,,,,,,,,,,
2011-09-06,,,10.52,117347.0,,,,,,,3.17,10910.0,,,,,,,,,5.0,6781.0,,,,,,,,,,,,,11.661,13948325,,,,,,,,,,,,,,
2011-09-07,,,10.35,121081.0,,,,,,,3.3,9015.0,,,,,,,,,4.79,16165.0,,,,,,,,,,,,,11.762,11846707,,,,,,,,,,,,,,
2011-09-08,,,10.37,209233.0,,,,,,,3.3,200.0,,,,,,,,,4.86,19735.0,,,,,,,,,,,,,11.722999999999999,9721640,,,,,,,,,,,,,,
2011-09-09,,,9.92,126696.0,,,,,,,3.26,200.0,,,,,,,,,4.9,4500.0,,,,,,,,,,,,,11.972000000000001,17596825,,,,,,,,,,,,,,
2011-09-12,,,10.1,88225.0,,,,,,,3.33,1995.0,,,,,,,,,4.95,6138.0,,,,,,,,,,,,,12.218,17492523,,,,,,,,,,,,,,
2011-09-13,,,10.09,44580.0,,,,,,,3.4,10070.0,,,,,,,,,5.0,8650.0,,,,,,,,,,,,,12.277000000000001,10646353,,,,,,,,,,,,,,
2011-09-14,,,10.81,181963.0,,,,,,,3.58,2026.0,,,,,,,,,4.76,4465.0,,,,,,,,,,,,,12.488,16177062,,,,,,,,,,,,,,
2011-09-15,,,11.31,125355.0,,,,,,,3.4,3093.0,,,,,,,,,4.76,7941.0,,,,,,,,,,,,,12.588,13695707,,,,,,,,,,,,,,
2011-09-16,,,11.65,105678.0,,,,,,,3.25,11379.0,,,,,,,,,4.65,14144.0,,,,,,,,,,,,,12.46,16586072,,,,,,,,,,,,,,
2011-09-19,,,11.51,76518.0,,,,,,,3.4,6636.0,,,,,,,,,4.52,12848.0,,,,,,,,,,,,,12.437999999999999,16127450,,,,,,,,,,,,,,
2011-09-20,,,11.16,106865.0,,,,,,,3.44,9141.0,,,,,,,,,4.29,33944.0,,,,,,,,,,,,,12.259,24985732,,,,,,,,,,,,,,
2011-09-21,,,11.35,113036.0,,,,,,,3.35,5900.0,,,,,,,,,4.16,14610.0,,,,,,,,,,,,,12.015,24928072,,,,,,,,,,,,,,
2011-09-22,,,10.96,308025.0,,,,,,,3.31,2930.0,,,,,,,,,4.05,25948.0,,,,,,,,,,,,,12.135,20983162,,,,,,,,,,,,,,
2011-09-23,,,11.01,232130.0,,,,,,,3.22,5125.0,,,,,,,,,4.1,5960.0,,,,,,,,,,,,,12.203,11982920,,,,,,,,,,,,,,
2011-09-26,,,11.0,369066.0,,,,,,,3.25,810.0,,,,,,,,,4.07,6800.0,,,,,,,,,,,,,12.215,11011824,,,,,,,,,,,,,,
2011-09-27,,,10.61,148425.0,,,,,,,3.25,9200.0,,,,,,,,,4.08,5360.0,,,,,,,,,,,,,12.145,12413677,,,,,,,,,,,,,,
2011-09-28,,,10.49,136023.0,,,,,,,3.21,2135.0,,,,,,,,,4.02,4568.0,,,,,,,,,,,,,12.129000000000001,9470371,,,,,,,,,,,,,,
2011-09-29,,,10.5,126918.0,,,,,,,3.25,900.0,,,,,,,,,4.1,31869.0,,,,,,,,,,,,,12.115,8615289,,,,,,,,,,,,,,
2011-09-30,,,10.15,352261.0,,,,,,,3.21,1000.0,,,,,,,,,4.05,1250.0,,,,,,,,,,,,,12.007,8366414,,,,,,,,,,,,,,
2011-10-03,,,10.16,142295.0,,,,,,,3.23,1911.0,,,,,,,,,3.8,16276.0,,,,,,,,,,,,,11.470999999999998,18838489,,,,,,,,,,,,,,
2011-10-04,,,10.48,148868.0,,,,,,,3.05,9810.0,,,,,,,,,3.34,16773.0,,,,,,,,,,,,,11.673,39946703,,,,,,,,,,,,,,
2011-10-05,,,10.5,171479.0,,,,,,,,,,,,,,,,,4.08,20099.0,,,,,,,,,,,,,11.655999999999999,11877895,,,,,,,,,,,,,,
2011-10-06,,,10.57,102476.0,,,,,,,3.04,2045.0,,,,,,,,,3.87,8748.0,,,,,,,,,,,,,11.981,10148524,,,,,,,,,,,,,,
2011-10-07,,,10.32,251257.0,,,,,,,,,,,,,,,,,3.98,10966.0,,,,,,,,,,,,,11.827,9155148,,,,,,,,,,,,,,
2011-10-10,,,10.96,122124.0,,,,,,,,,,,,,,,,,3.84,12200.0,,,,,,,,,,,,,12.032,6841764,,,,,,,,,,,,,,
2011-10-11,,,10.81,90256.0,,,,,,,3.0,500.0,,,,,,,,,3.86,5016.0,,,,,,,,,,,,,11.989,5253974,,,,,,,,,,,,,,
2011-10-12,,,10.71,274363.0,,,,,,,3.0,300.0,,,,,,,,,3.95,25001.0,,,,,,,,,,,,,11.975999999999999,8494924,,,,,,,,,,,,,,
2011-10-13,,,10.25,148998.0,,,,,,,3.02,6800.0,,,,,,,,,4.01,10234.0,,,,,,,,,,,,,12.110999999999999,8980613,,,,,,,,,,,,,,
2011-10-14,,,10.75,161434.0,,,,,,,3.0,5664.0,,,,,,,,,3.94,12225.0,,,,,,,,,,,,,12.254000000000001,5795871,,,,,,,,,,,,,,
2011-10-17,,,10.78,171243.0,,,,,,,2.92,5875.0,,,,,,,,,3.87,26971.0,,,,,,,,,,,,,12.155999999999999,10394322,,,,,,,,,,,,,,
2011-10-18,,,10.37,143510.0,,,,,,,2.92,200.0,,,,,,,,,3.78,12942.0,,,,,,,,,,,,,12.311,9494412,,,,,,,,,,,,,,
2011-10-19,,,10.03,550233.0,,,,,,,,,,,,,,,,,3.93,35570.0,,,,,,,,,,,,,12.269,7827823,,,,,,,,,,,,,,
2011-10-20,,,9.89,486192.0,,,,,,,2.89,13100.0,,,,,,,,,3.86,4548.0,,,,,,,,,,,,,12.265999999999998,5749909,,,,,,,,,,,,,,
2011-10-21,,,9.98,714091.0,,,,,,,,,,,,,,,,,3.85,16042.0,,,,,,,,,,,,,12.273,7064780,,,,,,,,,,,,,,
2011-10-24,,,9.91,317847.0,,,,,,,3.05,12907.0,,,,,,,,,3.75,31892.0,,,,,,,,,,,,,12.655999999999999,18645302,,,,,,,,,,,,,,
2011-10-25,,,9.45,167881.0,,,,,,,3.01,7800.0,,,,,,,,,3.74,6011.0,,,,,,,,,,,,,12.647,14159220,,,,,,,,,,,,,,
2011-10-26,,,9.45,174829.0,,,,,,,2.96,7050.0,,,,,,,,,3.84,5167.0,,,,,,,,,,,,,12.695,11104193,,,,,,,,,,,,,,
2011-10-27,,,9.22,586020.0,,,,,,,2.97,4300.0,,,,,,,,,3.86,30086.0,,,,,,,,,,,,,12.203,84413347,,,,,,,,,,,,,,
2011-10-28,,,9.33,214927.0,,,,,,,2.91,8323.0,,,,,,,,,3.9,9388.0,,,,,,,,,,,,,12.277000000000001,21482197,,,,,,,,,,,,,,
2011-10-31,,,8.87,249750.0,,,,,,,2.96,6591.0,,,,,,,,,3.85,6729.0,,,,,,,,,,,,,12.187999999999999,16332246,,,,,,,,,,,,,,
2011-11-01,,,8.78,154409.0,,,,,,,,,,,,,,,,,3.88,5026.0,,,,,,,,,,,,,12.100999999999999,18303474,,,,,,,,,,,,,,
2011-11-02,,,9.0,362164.0,,,,,,,,,,,,,,,,,3.9,1400.0,,,,,,,,,,,,,12.243,20112410,,,,,,,,,,,,,,
2011-11-03,,,8.95,328558.0,,,,,,,2.92,1000.0,,,,,,,,,3.88,18278.0,,,,,,,,,,,,,12.273,10060777,,,,,,,,,,,,,,
2011-11-04,,,9.0,168372.0,,,,,,,2.9,4100.0,,,,,,,,,4.0,21481.0,,,,,,,,,,,,,12.357000000000001,7998067,,,,,,,,,,,,,,
2011-11-07,,,9.0,297267.0,,,,,,,,,,,,,,,,,3.83,9604.0,,,,,,,,,,,,,12.463,8137038,,,,,,,,,,,,,,
2011-11-08,,,9.0,436884.0,,,,,,,2.78,1900.0,,,,,,,,,3.91,6066.0,,,,,,,,,,,,,12.618,10841818,,,,,,,,,,,,,,
2011-11-09,,,8.59,429818.0,,,,,,,2.88,100.0,,,,,,,,,3.86,12360.0,,,,,,,,,,,,,12.342,12861206,,,,,,,,,,,,,,
2011-11-10,,,8.5,379027.0,,,,,,,2.76,2300.0,,,,,,,,,3.97,37427.0,,,,,,,,,,,,,12.364,10244190,,,,,,,,,,,,,,
2011-11-11,,,8.6,492590.0,,,,,,,2.77,200.0,,,,,,,,,3.97,10775.0,,,,,,,,,,,,,12.456,5802060,,,,,,,,,,,,,,
2011-11-14,,,9.27,888684.0,,,,,,,2.95,102134.0,,,,,,,,,3.98,11812.0,,,,,,,,,,,,,12.401,6605973,,,,,,,,,,,,,,
2011-11-15,,,10.0,2019137.0,,,,,,,2.95,3120.0,,,,,,,,,3.98,4206.0,,,,,,,,,,,,,12.433,7241430,,,,,,,,,,,,,,
2011-11-16,,,10.04,1150396.0,,,,,,,2.92,3300.0,,,,,,,,,4.0,4800.0,,,,,,,,,,,,,12.46,7350923,,,,,,,,,,,,,,
2011-11-17,,,10.0,492336.0,,,,,,,2.92,100.0,,,,,,,,,3.91,3000.0,,,,,,,,,,,,,12.380999999999998,8207586,,,,,,,,,,,,,,
2011-11-18,,,10.06,381477.0,,,,,,,2.87,1000.0,,,,,,,,,3.9,10501.0,,,,,,,,,,,,,12.433,6965386,,,,,,,,,,,,,,
2011-11-21,,,9.53,351978.0,,,,,,,2.88,3077.0,,,,,,,,,3.86,3378.0,,,,,,,,,,,,,12.353,7617547,,,,,,,,,,,,,,
2011-11-22,,,9.2,320984.0,,,,,,,2.87,600.0,,,,,,,,,3.85,7030.0,,,,,,,,,,,,,12.469000000000001,8377873,,,,,,,,,,,,,,
2011-11-23,,,9.01,363415.0,,,,,,,2.9,1439.0,,,,,,,,,3.99,16749.0,,,,,,,,,,,,,12.306,8281094,,,,,,,,,,,,,,
2011-11-25,,,9.37,258607.0,,,,,,,2.9,2600.0,,,,,,,,,3.79,4060.0,,,,,,,,,,,,,12.299000000000001,4543604,,,,,,,,,,,,,,
2011-11-28,,,10.0,446127.0,,,,,,,2.91,8265.0,,,,,,,,,3.61,9660.0,,,,,,,,,,,,,12.478,8208181,,,,,,,,,,,,,,
2011-11-29,,,9.28,261384.0,,,,,,,2.88,3700.0,,,,,,,,,3.69,14641.0,,,,,,,,,,,,,12.488,8323573,,,,,,,,,,,,,,
2011-11-30,,,9.86,484529.0,,,,,,,2.99,10000.0,,,,,,,,,3.8,11435.0,,,,,,,,,,,,,12.715,9892825,,,,,,,,,,,,,,
2011-12-01,,,9.47,131755.0,,,,,,,2.91,19898.0,,,,,,,,,3.75,7170.0,,,,,,,,,,,,,12.640999999999998,7874919,,,,,,,,,,,,,,
2011-12-02,,,9.58,40086.0,,,,,,,2.85,8160.0,,,,,,,,,3.69,20451.0,,,,,,,,,,,,,12.575,10206104,,,,,,,,,,,,,,
2011-12-05,,,9.65,154583.0,,,,,,,2.8,1400.0,,,,,,,,,3.7,13944.0,,,,,,,,,,,,,12.722000000000001,10607229,,,,,,,,,,,,,,
2011-12-06,,,9.31,53611.0,,,,,,,2.72,200.0,,,,,,,,,3.54,12472.0,,,,,,,,,,,,,12.777000000000001,7484060,,,,,,,,,,,,,,
2011-12-07,,,9.05,205000.0,,,,,,,2.74,600.0,,,,,,,,,3.65,2899.0,,,,,,,,,,,,,12.795,6051342,,,,,,,,,,,,,,
2011-12-08,,,9.0,112059.0,,,,,,,,,,,,,,,,,3.51,8548.0,,,,,,,,,,,,,12.709000000000001,9328749,,,,,,,,,,,,,,
2011-12-09,,,9.14,177324.0,,,,,,,2.7,2900.0,,,,,,,,,3.6,26899.0,,,,,,,,,,,,,12.802,6667015,,,,,,,,,,,,,,
2011-12-12,,,8.94,41246.0,,,,,,,2.75,4600.0,,,,,,,,,3.5,3400.0,,,,,,,,,,,,,12.732000000000001,10561446,,,,,,,,,,,,,,
2011-12-13,,,8.99,96515.0,,,,,,,2.77,2700.0,,,,,,,,,3.61,13196.0,,,,,,,,,,,,,12.843,15071554,,,,,,,,,,,,,,
2011-12-14,,,8.74,56944.0,,,,,,,,,,,,,,,,,3.59,1898.0,,,,,,,,,,,,,12.832,11059957,,,,,,,,,,,,,,
2011-12-15,,,8.73,33043.0,,,,,,,2.77,1758.0,,,,,,,,,3.55,5463.0,,,,,,,,,,,,,12.784,14110126,,,,,,,,,,,,,,
2011-12-16,,,9.58,279448.0,,,,,,,2.7,1313.0,,,,,,,,,3.52,19412.0,,,,,,,,,,,,,12.880999999999998,24937118,,,,,,,,,,,,,,
2011-12-19,,,9.22,80404.0,,,,,,,2.58,5589.0,,,,,,,,,3.59,29015.0,,,,,,,,,,,,,12.832,23966360,,,,,,,,,,,,,,
2011-12-20,,,9.57,173939.0,,,,,,,,,,,,,,,,,3.41,26341.0,,,,,,,,,,,,,13.061,18263055,,,,,,,,,,,,,,
2011-12-21,,,9.43,142025.0,,,,,,,2.48,7400.0,,,,,,,,,3.41,18917.0,,,,,,,,,,,,,13.204,10701757,,,,,,,,,,,,,,
2011-12-22,,,9.55,236826.0,,,,,,,2.1,25440.0,,,,,,,,,3.25,63754.0,,,,,,,,,,,,,13.154000000000002,10017883,,,,,,,,,,,,,,
2011-12-23,,,9.37,66980.0,,,,,,,2.1,10652.0,,,,,,,,,3.41,2750.0,,,,,,,,,,,,,13.042,8709508,,,,,,,,,,,,,,
2011-12-27,,,9.11,109821.0,,,,,,,2.08,17143.0,,,,,,,,,3.5,25161.0,,,,,,,,,,,,,13.207,8114199,,,,,,,,,,,,,,
2011-12-28,,,9.04,48010.0,,,,,,,2.14,1474.0,,,,,,,,,3.41,4833.0,,,,,,,,,,,,,13.136,5083217,,,,,,,,,,,,,,
2011-12-29,,,9.07,99486.0,,,,,,,2.14,1004.0,,,,,,,,,3.59,10686.0,,,,,,,,,,,,,13.165,4054519,,,,,,,,,,,,,,
2011-12-30,,,9.15,232288.0,,,,,,,1.92,20369.0,,,,,,,,,3.57,30738.0,,,,,,,,,,,,,13.071,5078356,,,,,,,,,,,,,,
2012-01-03,,,9.33,328999.0,,,,,,,1.93,12218.0,,,,,,,,,3.72,5403.0,,,,,,,,,,,,,13.118,6736324,,,,,,,,,,,,,,
2012-01-04,,,9.39,717435.0,,,,,,,2.02,4204.0,,,,,,,,,3.72,1514.0,,,,,,,,,,,,,13.189,6202427,,,,,,,,,,,,,,
2012-01-05,,,9.32,124011.0,,,,,,,2.05,4650.0,,,,,,,,,3.57,1413.0,,,,,,,,,,,,,13.136,11692123,,,,,,,,,,,,,,
2012-01-06,,,9.35,143986.0,,,,,,,2.03,11670.0,,,,,,,,,3.4,29524.0,,,,,,,,,,,,,13.207,6490146,,,,,,,,,,,,,,
2012-01-09,,,9.35,142700.0,,,,,,,2.09,5600.0,,,,,,,,,3.39,17401.0,,,,,,,,,,,,,13.142000000000001,6872056,,,,,,,,,,,,,,
2012-01-10,,,10.04,735337.0,,,,,,,2.19,3200.0,,,,,,,,,3.32,24016.0,,,,,,,,,,,,,13.123,8910552,,,,,,,,,,,,,,
2012-01-11,,,10.38,503388.0,,,,,,,2.77,17457.0,,,,,,,,,3.28,12018.0,,,,,,,,,,,,,13.113,8510805,,,,,,,,,,,,,,
2012-01-12,,,10.46,116031.0,,,,,,,2.97,16515.0,,,,,,,,,3.25,15128.0,,,,,,,,,,,,,13.142000000000001,9179358,,,,,,,,,,,,,,
2012-01-13,,,10.22,132044.0,,,,,,,2.92,2350.0,,,,,,,,,3.21,23980.0,,,,,,,,,,,,,13.2,8027134,,,,,,,,,,,,,,
2012-01-17,,,10.46,176502.0,,,,,,,2.92,3130.0,,,,,,,,,3.32,18543.0,,,,,,,,,,,,,13.192,7542665,,,,,,,,,,,,,,
2012-01-18,,,10.51,106519.0,,,,,,,2.89,4400.0,,,,,,,,,3.7,12598.0,,,,,,,,,,,,,13.241,7609115,,,,,,,,,,,,,,
2012-01-19,,,10.37,349551.0,,,,,,,2.89,1804.0,,,,,,,,,3.55,6750.0,,,,,,,,,,,,,13.345999999999998,7277748,,,,,,,,,,,,,,
2012-01-20,,,10.25,117250.0,,,,,,,2.76,3771.0,,,,,,,,,3.63,5611.0,,,,,,,,,,,,,13.497,10112781,,,,,,,,,,,,,,
2012-01-23,,,10.38,190078.0,,,,,,,2.52,16927.0,,,,,,,,,3.6,11172.0,,,,,,,,,,,,,13.530999999999999,7466676,,,,,,,,,,,,,,
2012-01-24,,,10.45,128917.0,,,,,,,2.5,2047.0,,,,,,,,,3.65,17092.0,,,,,,,,,,,,,13.59,6490701,,,,,,,,,,,,,,
2012-01-25,,,10.28,110600.0,,,,,,,2.48,755.0,,,,,,,,,3.68,8400.0,,,,,,,,,,,,,13.655999999999999,9589045,,,,,,,,,,,,,,
2012-01-26,,,10.4,108424.0,,,,,,,2.39,3087.0,,,,,,,,,3.82,4925.0,,,,,,,,,,,,,13.59,11439274,,,,,,,,,,,,,,
2012-01-27,,,10.49,217019.0,,,,,,,2.61,7002.0,,,,,,,,,3.75,2990.0,,,,,,,,,,,,,13.545,10452596,,,,,,,,,,,,,,
2012-01-30,,,10.44,55193.0,,,,,,,2.69,5430.0,,,,,,,,,3.65,12206.0,,,,,,,,,,,,,13.54,8848698,,,,,,,,,,,,,,
2012-01-31,,,10.72,230010.0,,,,,,,3.3,57454.0,,,,,,,,,,,,,,,,,,,,,,,13.652999999999999,8898997,,,,,,,,,,,,,,
2012-02-01,,,11.33,656019.0,,,,,,,3.22,25251.0,,,,,,,,,3.58,6350.0,,,,,,,,,,,,,13.682,7564852,,,,,,,,,,,,,,
2012-02-02,,,11.55,280537.0,,,,,,,3.12,13825.0,,,,,,,,,3.65,525.0,,,,,,,,,,,,,13.682,6260744,,,,,,,,,,,,,,
2012-02-03,,,12.11,399039.0,,,,,,,3.3,15656.0,,,,,,,,,3.52,13612.0,,,,,,,,,,,,,13.828,10686585,,,,,,,,,,,,,,
2012-02-06,,,12.07,254379.0,,,,,,,3.25,14614.0,,,,,,,,,3.58,5658.0,,,,,,,,,,,,,13.724,10212657,,,,,,,,,,,,,,
2012-02-07,,,12.0,225237.0,,,,,,,3.39,7225.0,,,,,,,,,3.66,4156.0,,,,,,,,,,,,,13.845999999999998,24877926,,,,,,,,,,,,,,
2012-02-08,,,12.0,87776.0,,,,,,,3.36,8437.0,,,,,,,,,3.64,16925.0,,,,,,,,,,,,,13.824000000000002,12195712,,,,,,,,,,,,,,
2012-02-09,,,11.98,202403.0,,,,,,,3.25,2400.0,,,,,,,,,3.64,6230.0,,,,,,,,,,,,,13.908,12007278,,,,,,,,,,,,,,
2012-02-10,,,11.98,472690.0,,,,,,,3.21,3000.0,,,,,,,,,3.75,4064.0,,,,,,,,,,,,,14.055,12770129,,,,,,,,,,,,,,
2012-02-13,,,11.85,195955.0,,,,,,,3.0,22133.0,,,,,,,,,3.61,7775.0,,,,,,,,,,,,,14.164000000000001,11888799,,,,,,,,,,,,,,
2012-02-14,,,11.31,210167.0,,,,,,,3.01,786.0,,,,,,,,,3.55,17788.0,,,,,,,,,,,,,14.242,14614792,,,,,,,,,,,,,,
2012-02-15,,,10.83,216587.0,,,,,,,3.0,2000.0,,,,,,,,,3.56,12065.0,,,,,,,,,,,,,14.297,19966038,,,,,,,,,,,,,,
2012-02-16,,,11.43,182978.0,,,,,,,3.0,496.0,,,,,,,,,3.52,11400.0,,,,,,,,,,,,,13.995999999999999,19801965,,,,,,,,,,,,,,
2012-02-17,,,10.91,142593.0,,,,,,,3.0,10660.0,,,,,,,,,3.55,6427.0,,,,,,,,,,,,,14.138,10282331,,,,,,,,,,,,,,
2012-02-21,,,10.9,189761.0,,,,,,,3.05,955.0,,,,,,,,,3.45,14744.0,,,,,,,,,,,,,14.293,11905219,,,,,,,,,,,,,,
2012-02-22,,,11.09,119630.0,,,,,,,2.95,4120.0,,,,,,,,,3.52,7504.0,,,,,,,,,,,,,14.232000000000001,8860891,,,,,,,,,,,,,,
2012-02-23,,,11.59,310790.0,,,,,,,2.9,415.0,,,,,,,,,3.66,11060.0,,,,,,,,,,,,,14.289000000000001,8875792,,,,,,,,,,,,,,
2012-02-24,,,12.74,809654.0,,,,,,,2.89,7235.0,,,,,,,,,3.68,2641.0,,,,,,,,,,,,,14.274000000000001,9150183,,,,,,,,,,,,,,
2012-02-27,,,12.46,1106375.0,,,,,,,2.89,4757.0,,,,,,,,,3.71,6380.0,,,,,,,,,,,,,14.252,11132076,,,,,,,,,,,,,,
2012-02-28,,,12.43,1245281.0,,,,,,,2.9,1350.0,,,,,,,,,3.62,165873.0,,,,,,,,,,,,,14.339,10067634,,,,,,,,,,,,,,
2012-02-29,,,12.15,127210.0,,,,,,,2.82,3250.0,,,,,,,,,3.6,22816.0,,,,,,,,,,,,,14.296,14052098,,,,,,,,,,,,,,
2012-03-01,,,12.12,247315.0,,,,,,,2.85,8282.0,,,,,,,,,3.66,42048.0,,,,,,,,,,,,,14.373,12153789,,,,,,,,,,,,,,
2012-03-02,,,11.9,271182.0,,,,,,,2.91,5000.0,,,,,,,,,3.89,119880.0,,,,,,,,,,,,,14.511,21362601,,,,,,,,,,,,,,
2012-03-05,,,11.4,642845.0,,,,,,,2.95,5200.0,,,,,,,,,4.24,36923.0,,,,,,,,,,,,,14.689,25822096,,,,,,,,,,,,,,
2012-03-06,,,11.2,737606.0,,,,,,,2.95,6600.0,,,,,,,,,4.13,19965.0,,,,,,,,,,,,,14.481,15430516,,,,,,,,,,,,,,
2012-03-07,,,11.4,478013.0,,,,,,,3.55,45677.0,,,,,,,,,4.25,4554.0,,,,,,,,,,,,,14.685,8917600,,,,,,,,,,,,,,
